x_id,choice,outcome,subjID
62d3ea3cf70b9e0d2b70e25782,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25783,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25784,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25785,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25786,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25787,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25788,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25789,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25790,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e25791,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25792,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e25793,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25794,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25795,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e25796,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e25797,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e25798,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e25799,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257100,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e257101,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257102,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257103,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257104,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e257105,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257106,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257107,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257108,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257109,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257110,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257111,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e257112,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257113,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257114,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257115,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e257116,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257117,1,1,HxgiUYtD
62d3ea3cf70b9e0d2b70e257118,1,0,HxgiUYtD
62d3ea3cf70b9e0d2b70e257119,1,1,HxgiUYtD
62d54478b7d5870afc4dca6a0,2,1,OPhryFYk
62d54478b7d5870afc4dca6a1,1,0,OPhryFYk
62d54478b7d5870afc4dca6a2,1,0,OPhryFYk
62d54478b7d5870afc4dca6a3,2,1,OPhryFYk
62d54478b7d5870afc4dca6a4,1,0,OPhryFYk
62d54478b7d5870afc4dca6a5,1,1,OPhryFYk
62d54478b7d5870afc4dca6a6,2,0,OPhryFYk
62d54478b7d5870afc4dca6a7,2,1,OPhryFYk
62d54478b7d5870afc4dca6a8,1,0,OPhryFYk
62d54478b7d5870afc4dca6a9,2,0,OPhryFYk
62d54478b7d5870afc4dca6a10,1,0,OPhryFYk
62d54478b7d5870afc4dca6a11,1,1,OPhryFYk
62d54478b7d5870afc4dca6a12,2,1,OPhryFYk
62d54478b7d5870afc4dca6a13,1,0,OPhryFYk
62d54478b7d5870afc4dca6a14,1,1,OPhryFYk
62d54478b7d5870afc4dca6a15,2,0,OPhryFYk
62d54478b7d5870afc4dca6a16,1,1,OPhryFYk
62d54478b7d5870afc4dca6a17,2,1,OPhryFYk
62d54478b7d5870afc4dca6a18,1,1,OPhryFYk
62d54478b7d5870afc4dca6a19,1,0,OPhryFYk
62d54478b7d5870afc4dca6a20,1,1,OPhryFYk
62d54478b7d5870afc4dca6a21,1,0,OPhryFYk
62d54478b7d5870afc4dca6a22,1,0,OPhryFYk
62d54478b7d5870afc4dca6a23,1,1,OPhryFYk
62d54478b7d5870afc4dca6a24,1,1,OPhryFYk
62d54478b7d5870afc4dca6a25,1,1,OPhryFYk
62d54478b7d5870afc4dca6a26,2,1,OPhryFYk
62d54478b7d5870afc4dca6a27,1,1,OPhryFYk
62d54478b7d5870afc4dca6a28,2,0,OPhryFYk
62d54478b7d5870afc4dca6a29,2,0,OPhryFYk
62d54478b7d5870afc4dca6a30,2,0,OPhryFYk
62d54478b7d5870afc4dca6a31,1,1,OPhryFYk
62d54478b7d5870afc4dca6a32,2,1,OPhryFYk
62d54478b7d5870afc4dca6a33,1,1,OPhryFYk
62d54478b7d5870afc4dca6a34,1,0,OPhryFYk
62d54478b7d5870afc4dca6a35,1,1,OPhryFYk
62d54478b7d5870afc4dca6a36,1,1,OPhryFYk
62d54478b7d5870afc4dca6a37,1,1,OPhryFYk
62d54478b7d5870afc4dca6a38,1,1,OPhryFYk
62d54478b7d5870afc4dca6a39,1,1,OPhryFYk
62d54478b7d5870afc4dca6a40,1,1,OPhryFYk
62d54478b7d5870afc4dca6a41,1,0,OPhryFYk
62d54478b7d5870afc4dca6a42,1,0,OPhryFYk
62d54478b7d5870afc4dca6a43,1,0,OPhryFYk
62d54478b7d5870afc4dca6a44,1,0,OPhryFYk
62d54478b7d5870afc4dca6a45,2,0,OPhryFYk
62d54478b7d5870afc4dca6a46,2,1,OPhryFYk
62d54478b7d5870afc4dca6a47,2,0,OPhryFYk
62d54478b7d5870afc4dca6a48,2,0,OPhryFYk
62d54478b7d5870afc4dca6a49,2,1,OPhryFYk
62d54478b7d5870afc4dca6a50,2,0,OPhryFYk
62d54478b7d5870afc4dca6a51,2,1,OPhryFYk
62d54478b7d5870afc4dca6a52,1,0,OPhryFYk
62d54478b7d5870afc4dca6a53,1,1,OPhryFYk
62d54478b7d5870afc4dca6a54,2,1,OPhryFYk
62d54478b7d5870afc4dca6a55,2,1,OPhryFYk
62d54478b7d5870afc4dca6a56,1,0,OPhryFYk
62d54478b7d5870afc4dca6a57,1,1,OPhryFYk
62d54478b7d5870afc4dca6a58,2,1,OPhryFYk
62d54478b7d5870afc4dca6a59,1,0,OPhryFYk
62d54478b7d5870afc4dca6a60,1,1,OPhryFYk
62d54478b7d5870afc4dca6a61,2,1,OPhryFYk
62d54478b7d5870afc4dca6a62,1,1,OPhryFYk
62d54478b7d5870afc4dca6a63,1,1,OPhryFYk
62d54478b7d5870afc4dca6a64,2,0,OPhryFYk
62d54478b7d5870afc4dca6a65,2,1,OPhryFYk
62d54478b7d5870afc4dca6a66,2,0,OPhryFYk
62d54478b7d5870afc4dca6a67,2,0,OPhryFYk
62d54478b7d5870afc4dca6a68,2,1,OPhryFYk
62d54478b7d5870afc4dca6a69,1,1,OPhryFYk
62d54478b7d5870afc4dca6a70,2,1,OPhryFYk
62d54478b7d5870afc4dca6a71,2,1,OPhryFYk
62d54478b7d5870afc4dca6a72,1,0,OPhryFYk
62d54478b7d5870afc4dca6a73,1,1,OPhryFYk
62d54478b7d5870afc4dca6a74,2,1,OPhryFYk
62d54478b7d5870afc4dca6a75,1,0,OPhryFYk
62d54478b7d5870afc4dca6a76,1,1,OPhryFYk
62d54478b7d5870afc4dca6a77,2,1,OPhryFYk
62d54478b7d5870afc4dca6a78,1,1,OPhryFYk
62d54478b7d5870afc4dca6a79,1,1,OPhryFYk
62d54478b7d5870afc4dca6a80,2,1,OPhryFYk
62d54478b7d5870afc4dca6a81,2,1,OPhryFYk
62d54478b7d5870afc4dca6a82,2,0,OPhryFYk
62d54478b7d5870afc4dca6a83,2,1,OPhryFYk
62d54478b7d5870afc4dca6a84,1,1,OPhryFYk
62d54478b7d5870afc4dca6a85,2,0,OPhryFYk
62d54478b7d5870afc4dca6a86,1,1,OPhryFYk
62d54478b7d5870afc4dca6a87,2,0,OPhryFYk
62d54478b7d5870afc4dca6a88,2,0,OPhryFYk
62d54478b7d5870afc4dca6a89,2,1,OPhryFYk
62d54478b7d5870afc4dca6a90,1,0,OPhryFYk
62d54478b7d5870afc4dca6a91,1,1,OPhryFYk
62d54478b7d5870afc4dca6a92,2,0,OPhryFYk
62d54478b7d5870afc4dca6a93,1,1,OPhryFYk
62d54478b7d5870afc4dca6a94,2,1,OPhryFYk
62d54478b7d5870afc4dca6a95,1,0,OPhryFYk
62d54478b7d5870afc4dca6a96,1,0,OPhryFYk
62d54478b7d5870afc4dca6a97,1,1,OPhryFYk
62d54478b7d5870afc4dca6a98,2,1,OPhryFYk
62d54478b7d5870afc4dca6a99,1,1,OPhryFYk
62d54478b7d5870afc4dca6a100,2,1,OPhryFYk
62d54478b7d5870afc4dca6a101,2,1,OPhryFYk
62d54478b7d5870afc4dca6a102,2,1,OPhryFYk
62d54478b7d5870afc4dca6a103,2,0,OPhryFYk
62d54478b7d5870afc4dca6a104,2,1,OPhryFYk
62d54478b7d5870afc4dca6a105,1,1,OPhryFYk
62d54478b7d5870afc4dca6a106,2,1,OPhryFYk
62d54478b7d5870afc4dca6a107,1,1,OPhryFYk
62d54478b7d5870afc4dca6a108,1,1,OPhryFYk
62d54478b7d5870afc4dca6a109,2,0,OPhryFYk
62d54478b7d5870afc4dca6a110,2,1,OPhryFYk
62d54478b7d5870afc4dca6a111,1,0,OPhryFYk
62d54478b7d5870afc4dca6a112,1,1,OPhryFYk
62d54478b7d5870afc4dca6a113,2,0,OPhryFYk
62d54478b7d5870afc4dca6a114,2,1,OPhryFYk
62d54478b7d5870afc4dca6a115,1,0,OPhryFYk
62d54478b7d5870afc4dca6a116,1,1,OPhryFYk
62d54478b7d5870afc4dca6a117,2,1,OPhryFYk
62d54478b7d5870afc4dca6a118,2,0,OPhryFYk
62d54478b7d5870afc4dca6a119,2,0,OPhryFYk
62d669df89d4e6963376d6f20,2,1,iTZr2hr6
62d669df89d4e6963376d6f21,1,0,iTZr2hr6
62d669df89d4e6963376d6f22,1,0,iTZr2hr6
62d669df89d4e6963376d6f23,1,0,iTZr2hr6
62d669df89d4e6963376d6f24,1,0,iTZr2hr6
62d669df89d4e6963376d6f25,1,1,iTZr2hr6
62d669df89d4e6963376d6f26,2,0,iTZr2hr6
62d669df89d4e6963376d6f27,2,1,iTZr2hr6
62d669df89d4e6963376d6f28,1,0,iTZr2hr6
62d669df89d4e6963376d6f29,1,1,iTZr2hr6
62d669df89d4e6963376d6f210,2,1,iTZr2hr6
62d669df89d4e6963376d6f211,1,1,iTZr2hr6
62d669df89d4e6963376d6f212,1,1,iTZr2hr6
62d669df89d4e6963376d6f213,2,0,iTZr2hr6
62d669df89d4e6963376d6f214,2,1,iTZr2hr6
62d669df89d4e6963376d6f215,1,1,iTZr2hr6
62d669df89d4e6963376d6f216,1,1,iTZr2hr6
62d669df89d4e6963376d6f217,2,1,iTZr2hr6
62d669df89d4e6963376d6f218,2,0,iTZr2hr6
62d669df89d4e6963376d6f219,2,1,iTZr2hr6
62d669df89d4e6963376d6f220,1,1,iTZr2hr6
62d669df89d4e6963376d6f221,1,0,iTZr2hr6
62d669df89d4e6963376d6f222,2,1,iTZr2hr6
62d669df89d4e6963376d6f223,2,1,iTZr2hr6
62d669df89d4e6963376d6f224,1,1,iTZr2hr6
62d669df89d4e6963376d6f225,2,1,iTZr2hr6
62d669df89d4e6963376d6f226,1,0,iTZr2hr6
62d669df89d4e6963376d6f227,2,1,iTZr2hr6
62d669df89d4e6963376d6f228,1,1,iTZr2hr6
62d669df89d4e6963376d6f229,2,0,iTZr2hr6
62d669df89d4e6963376d6f230,2,0,iTZr2hr6
62d669df89d4e6963376d6f231,2,0,iTZr2hr6
62d669df89d4e6963376d6f232,1,1,iTZr2hr6
62d669df89d4e6963376d6f233,2,0,iTZr2hr6
62d669df89d4e6963376d6f234,2,1,iTZr2hr6
62d669df89d4e6963376d6f235,1,1,iTZr2hr6
62d669df89d4e6963376d6f236,1,1,iTZr2hr6
62d669df89d4e6963376d6f237,2,0,iTZr2hr6
62d669df89d4e6963376d6f238,2,1,iTZr2hr6
62d669df89d4e6963376d6f239,1,1,iTZr2hr6
62d669df89d4e6963376d6f240,2,1,iTZr2hr6
62d669df89d4e6963376d6f241,2,1,iTZr2hr6
62d669df89d4e6963376d6f242,1,0,iTZr2hr6
62d669df89d4e6963376d6f243,1,0,iTZr2hr6
62d669df89d4e6963376d6f244,1,0,iTZr2hr6
62d669df89d4e6963376d6f245,1,0,iTZr2hr6
62d669df89d4e6963376d6f246,1,1,iTZr2hr6
62d669df89d4e6963376d6f247,2,0,iTZr2hr6
62d669df89d4e6963376d6f248,2,0,iTZr2hr6
62d669df89d4e6963376d6f249,2,1,iTZr2hr6
62d669df89d4e6963376d6f250,1,0,iTZr2hr6
62d669df89d4e6963376d6f251,1,1,iTZr2hr6
62d669df89d4e6963376d6f252,1,0,iTZr2hr6
62d669df89d4e6963376d6f253,1,1,iTZr2hr6
62d669df89d4e6963376d6f254,2,1,iTZr2hr6
62d669df89d4e6963376d6f255,1,1,iTZr2hr6
62d669df89d4e6963376d6f256,2,0,iTZr2hr6
62d669df89d4e6963376d6f257,2,1,iTZr2hr6
62d669df89d4e6963376d6f258,1,1,iTZr2hr6
62d669df89d4e6963376d6f259,1,0,iTZr2hr6
62d669df89d4e6963376d6f260,1,1,iTZr2hr6
62d669df89d4e6963376d6f261,2,1,iTZr2hr6
62d669df89d4e6963376d6f262,2,0,iTZr2hr6
62d669df89d4e6963376d6f263,2,1,iTZr2hr6
62d669df89d4e6963376d6f264,1,0,iTZr2hr6
62d669df89d4e6963376d6f265,1,0,iTZr2hr6
62d669df89d4e6963376d6f266,1,1,iTZr2hr6
62d669df89d4e6963376d6f267,2,0,iTZr2hr6
62d669df89d4e6963376d6f268,2,1,iTZr2hr6
62d669df89d4e6963376d6f269,1,1,iTZr2hr6
62d669df89d4e6963376d6f270,1,0,iTZr2hr6
62d669df89d4e6963376d6f271,1,1,iTZr2hr6
62d669df89d4e6963376d6f272,2,0,iTZr2hr6
62d669df89d4e6963376d6f273,2,1,iTZr2hr6
62d669df89d4e6963376d6f274,1,0,iTZr2hr6
62d669df89d4e6963376d6f275,1,0,iTZr2hr6
62d669df89d4e6963376d6f276,1,1,iTZr2hr6
62d669df89d4e6963376d6f277,2,1,iTZr2hr6
62d669df89d4e6963376d6f278,1,1,iTZr2hr6
62d669df89d4e6963376d6f279,1,1,iTZr2hr6
62d669df89d4e6963376d6f280,2,1,iTZr2hr6
62d669df89d4e6963376d6f281,2,1,iTZr2hr6
62d669df89d4e6963376d6f282,2,0,iTZr2hr6
62d669df89d4e6963376d6f283,2,1,iTZr2hr6
62d669df89d4e6963376d6f284,2,1,iTZr2hr6
62d669df89d4e6963376d6f285,1,1,iTZr2hr6
62d669df89d4e6963376d6f286,1,1,iTZr2hr6
62d669df89d4e6963376d6f287,2,0,iTZr2hr6
62d669df89d4e6963376d6f288,2,0,iTZr2hr6
62d669df89d4e6963376d6f289,2,1,iTZr2hr6
62d669df89d4e6963376d6f290,2,0,iTZr2hr6
62d669df89d4e6963376d6f291,2,0,iTZr2hr6
62d669df89d4e6963376d6f292,2,0,iTZr2hr6
62d669df89d4e6963376d6f293,2,1,iTZr2hr6
62d669df89d4e6963376d6f294,2,1,iTZr2hr6
62d669df89d4e6963376d6f295,1,0,iTZr2hr6
62d669df89d4e6963376d6f296,1,0,iTZr2hr6
62d669df89d4e6963376d6f297,1,1,iTZr2hr6
62d669df89d4e6963376d6f298,2,1,iTZr2hr6
62d669df89d4e6963376d6f299,2,1,iTZr2hr6
62d669df89d4e6963376d6f2100,1,0,iTZr2hr6
62d669df89d4e6963376d6f2101,1,1,iTZr2hr6
62d669df89d4e6963376d6f2102,2,1,iTZr2hr6
62d669df89d4e6963376d6f2103,2,0,iTZr2hr6
62d669df89d4e6963376d6f2104,2,1,iTZr2hr6
62d669df89d4e6963376d6f2105,1,1,iTZr2hr6
62d669df89d4e6963376d6f2106,1,1,iTZr2hr6
62d669df89d4e6963376d6f2107,2,0,iTZr2hr6
62d669df89d4e6963376d6f2108,2,1,iTZr2hr6
62d669df89d4e6963376d6f2109,1,1,iTZr2hr6
62d669df89d4e6963376d6f2110,2,1,iTZr2hr6
62d669df89d4e6963376d6f2111,1,0,iTZr2hr6
62d669df89d4e6963376d6f2112,1,1,iTZr2hr6
62d669df89d4e6963376d6f2113,1,1,iTZr2hr6
62d669df89d4e6963376d6f2114,1,1,iTZr2hr6
62d669df89d4e6963376d6f2115,2,1,iTZr2hr6
62d669df89d4e6963376d6f2116,2,1,iTZr2hr6
62d669df89d4e6963376d6f2117,2,1,iTZr2hr6
62d669df89d4e6963376d6f2118,1,0,iTZr2hr6
62d669df89d4e6963376d6f2119,1,1,iTZr2hr6
62d6882b91c629c57a1e785d0,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d1,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d2,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d3,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d4,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d5,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d6,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d7,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d8,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d9,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d10,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d11,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d12,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d13,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d14,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d15,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d16,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d17,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d18,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d19,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d20,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d21,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d22,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d23,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d24,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d25,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d26,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d27,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d28,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d29,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d30,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d31,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d32,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d33,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d34,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d35,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d36,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d37,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d38,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d39,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d40,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d41,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d42,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d43,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d44,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d45,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d46,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d47,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d48,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d49,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d50,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d51,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d52,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d53,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d54,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d55,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d56,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d57,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d58,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d59,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d60,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d61,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d62,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d63,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d64,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d65,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d66,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d67,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d68,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d69,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d70,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d71,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d72,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d73,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d74,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d75,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d76,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d77,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d78,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d79,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d80,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d81,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d82,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d83,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d84,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d85,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d86,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d87,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d88,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d89,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d90,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d91,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d92,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d93,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d94,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d95,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d96,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d97,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d98,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d99,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d100,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d101,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d102,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d103,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d104,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d105,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d106,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d107,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d108,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d109,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d110,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d111,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d112,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d113,2,0,Z9Bv6koU
62d6882b91c629c57a1e785d114,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d115,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d116,1,1,Z9Bv6koU
62d6882b91c629c57a1e785d117,2,1,Z9Bv6koU
62d6882b91c629c57a1e785d118,1,0,Z9Bv6koU
62d6882b91c629c57a1e785d119,2,0,Z9Bv6koU
62d6e4d2f425f1f29f927fce0,1,1,hC748ggB
62d6e4d2f425f1f29f927fce1,2,0,hC748ggB
62d6e4d2f425f1f29f927fce2,2,0,hC748ggB
62d6e4d2f425f1f29f927fce3,1,0,hC748ggB
62d6e4d2f425f1f29f927fce4,1,0,hC748ggB
62d6e4d2f425f1f29f927fce5,2,0,hC748ggB
62d6e4d2f425f1f29f927fce6,1,0,hC748ggB
62d6e4d2f425f1f29f927fce7,2,1,hC748ggB
62d6e4d2f425f1f29f927fce8,1,0,hC748ggB
62d6e4d2f425f1f29f927fce9,1,1,hC748ggB
62d6e4d2f425f1f29f927fce10,2,1,hC748ggB
62d6e4d2f425f1f29f927fce11,2,0,hC748ggB
62d6e4d2f425f1f29f927fce12,2,1,hC748ggB
62d6e4d2f425f1f29f927fce13,1,0,hC748ggB
62d6e4d2f425f1f29f927fce14,2,1,hC748ggB
62d6e4d2f425f1f29f927fce15,1,1,hC748ggB
62d6e4d2f425f1f29f927fce16,1,1,hC748ggB
62d6e4d2f425f1f29f927fce17,2,1,hC748ggB
62d6e4d2f425f1f29f927fce18,2,0,hC748ggB
62d6e4d2f425f1f29f927fce19,1,0,hC748ggB
62d6e4d2f425f1f29f927fce20,1,1,hC748ggB
62d6e4d2f425f1f29f927fce21,2,1,hC748ggB
62d6e4d2f425f1f29f927fce22,1,0,hC748ggB
62d6e4d2f425f1f29f927fce23,1,1,hC748ggB
62d6e4d2f425f1f29f927fce24,2,1,hC748ggB
62d6e4d2f425f1f29f927fce25,1,1,hC748ggB
62d6e4d2f425f1f29f927fce26,2,1,hC748ggB
62d6e4d2f425f1f29f927fce27,2,1,hC748ggB
62d6e4d2f425f1f29f927fce28,2,0,hC748ggB
62d6e4d2f425f1f29f927fce29,1,0,hC748ggB
62d6e4d2f425f1f29f927fce30,2,0,hC748ggB
62d6e4d2f425f1f29f927fce31,1,1,hC748ggB
62d6e4d2f425f1f29f927fce32,2,1,hC748ggB
62d6e4d2f425f1f29f927fce33,1,1,hC748ggB
62d6e4d2f425f1f29f927fce34,2,1,hC748ggB
62d6e4d2f425f1f29f927fce35,1,1,hC748ggB
62d6e4d2f425f1f29f927fce36,2,1,hC748ggB
62d6e4d2f425f1f29f927fce37,2,0,hC748ggB
62d6e4d2f425f1f29f927fce38,1,1,hC748ggB
62d6e4d2f425f1f29f927fce39,2,0,hC748ggB
62d6e4d2f425f1f29f927fce40,2,1,hC748ggB
62d6e4d2f425f1f29f927fce41,2,1,hC748ggB
62d6e4d2f425f1f29f927fce42,1,0,hC748ggB
62d6e4d2f425f1f29f927fce43,2,1,hC748ggB
62d6e4d2f425f1f29f927fce44,1,0,hC748ggB
62d6e4d2f425f1f29f927fce45,1,0,hC748ggB
62d6e4d2f425f1f29f927fce46,2,1,hC748ggB
62d6e4d2f425f1f29f927fce47,1,0,hC748ggB
62d6e4d2f425f1f29f927fce48,2,0,hC748ggB
62d6e4d2f425f1f29f927fce49,1,0,hC748ggB
62d6e4d2f425f1f29f927fce50,2,0,hC748ggB
62d6e4d2f425f1f29f927fce51,1,1,hC748ggB
62d6e4d2f425f1f29f927fce52,1,0,hC748ggB
62d6e4d2f425f1f29f927fce53,2,1,hC748ggB
62d6e4d2f425f1f29f927fce54,1,1,hC748ggB
62d6e4d2f425f1f29f927fce55,2,1,hC748ggB
62d6e4d2f425f1f29f927fce56,1,0,hC748ggB
62d6e4d2f425f1f29f927fce57,1,1,hC748ggB
62d6e4d2f425f1f29f927fce58,1,1,hC748ggB
62d6e4d2f425f1f29f927fce59,2,1,hC748ggB
62d6e4d2f425f1f29f927fce60,1,1,hC748ggB
62d6e4d2f425f1f29f927fce61,2,1,hC748ggB
